 written on  5Aug2024 at 00:39:06 
          11
         403
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1
  -12   -7    0    1    1   -0.000006   -0.000000
  -12   -7    0    2    1   -0.000004   -0.000000
  -12   -7    0    3    1   -0.000003    0.000000
  -12   -7    0    4    1   -0.000013   -0.000000
  -12   -7    0    5    1    0.000017    0.000000
  -12   -7    0    6    1   -0.000020   -0.000000
  -12   -7    0    7    1   -0.000014    0.000000
  -12   -7    0    8    1   -0.000025   -0.000000
  -12   -7    0    9    1   -0.000017   -0.000000
  -12   -7    0   10    1   -0.000004   -0.000000
  -12   -7    0   11    1   -0.000006   -0.000000
  -12   -7    0    1    2   -0.000002    0.000000
  -12   -7    0    2    2   -0.000025   -0.000000
  -12   -7    0    3    2   -0.000027   -0.000000
  -12   -7    0    4    2    0.000017   -0.000000
  -12   -7    0    5    2    0.000007    0.000000
  -12   -7    0    6    2   -0.000003   -0.000000
  -12   -7    0    7    2   -0.000004    0.000000
  -12   -7    0    8    2    0.000061    0.000000
  -12   -7    0    9    2   -0.000013    0.000000
  -12   -7    0   10    2    0.000004   -0.000000
  -12   -7    0   11    2    0.000024   -0.000000
  -12   -7    0    1    3    0.000008   -0.000000
  -12   -7    0    2    3   -0.000046    0.000000
  -12   -7    0    3    3    0.000039    0.000000
  -12   -7    0    4    3   -0.000020    0.000000
  -12   -7    0    5    3   -0.000003   -0.000000
  -12   -7    0    6    3    0.000028    0.000000
  -12   -7    0    7    3    0.000012    0.000000
  -12   -7    0    8    3   -0.000053   -0.000000
  -12   -7    0    9    3   -0.000049   -0.000000
  -12   -7    0   10    3   -0.000012    0.000000
  -12   -7    0   11    3   -0.000005   -0.000000
  -12   -7    0    1    4   -0.000009    0.000000
  -12   -7    0    2    4    0.000001   -0.000000
